Word,Score
youtu.be/ilery4m9kqc,1526.503303502923
18.5bn,1180.2786379433965
1.4,1171.2145994561624
1.2,1170.9812172726306
1.5,1170.643978120051
2.3,1163.1416070817281
2.5bn,1161.9733771009344
3.8m,1161.668719761419
2.0,1151.2030691098591
.,1140.0955219662044
"1,977",1026.3719087976992
"37,400",945.3420356001544
"47,800",943.0381574516312
"750,000",932.8328762921742
"31,923",932.0380750948013
"32,623",924.358064268436
"92,600",909.2454051197279
"32,600",901.3119791529126
"14,500",899.2927253869868
"1,100",896.9596362314961
"34,500",891.4531151960845
"36,000",890.204432009258
"13,000",889.1200260405936
"31,000",889.1200260405936
"21,000",888.2890352123795
"150,000",887.9517960598002
’,886.3510788078764
"33,000",881.2804158496915
"34,000",880.6828072050092
"3,500",880.1121858688978
"35,000",880.1121858688978
"9,000",877.2753038446378
"4,000",868.7442692331402
"2,000",868.5108870496084
"20,000",868.5108870496084
"5,000",868.173647897029
"50,000",868.173647897029
"8,000",867.0379997292993
"80,000",867.0379997292993
",",857.4033399059538
unusual,520.1352329413538
status-quo-allergic,379.281606730488
us-built,363.0192143456954
un-run,363.0192143456954
us-south,363.0192143456954
houthi-run,363.0192143456954
houthi-sunk,363.0192143456954
unlawful,346.75682196090264
surplus,346.75682196090264
suburban,346.75682196090264
ridiculous,346.75682196090264
manufacturing,346.75682196090264
surround,346.75682196090264
usual,346.75682196090264
future,346.75682196090264
yusuf,346.75682196090264
undergraduate,346.75682196090264
culture,346.75682196090264
successfully,346.75682196090264
throughout,346.75682196090264
audacious,346.75682196090264
bureaucracy,346.75682196090264
successful,346.75682196090264
uninstructed,346.75682196090264
surrounding,346.75682196090264
roundabout,346.75682196090264
bureau,346.75682196090264
outrageous,346.75682196090264
beautiful,346.75682196090264
untrue,346.75682196090264
simultaneously,346.75682196090264
calculus,346.75682196090264
furious,346.75682196090264
ululating,346.75682196090264
surroundings,346.75682196090264
manufacturer,346.75682196090264
ultimatum,346.75682196090264
unpublished,346.75682196090264
ambiguous,346.75682196090264
infrastructure,346.75682196090264
12-hour,220.52649867166986
blockout2024,206.93443459494716
round-the-clock,205.90319575003673
shop-turned-grocer,205.90319575003673
ungar-sargon,189.640803365244
as-sultan,189.640803365244
al-muhtaseb,189.640803365244
al-bursh,189.640803365244
al-ghoul,189.640803365244
three-minute,189.640803365244
un-backed,189.640803365244
all-out,189.640803365244
i-unit,189.640803365244
un-world,189.640803365244
al-mughayyir,189.640803365244
university-wide,189.640803365244
ultra-orthodox,189.640803365244
on-campus,189.640803365244
hours-long,189.640803365244
gaza-focused,189.640803365244
state-funded,189.640803365244
israeli-occupied,189.640803365244
full-scale,189.640803365244
non-functional,189.640803365244
al-rouh,189.640803365244
al-sudani,189.640803365244
us-born,189.640803365244
al-quds,189.640803365244
counter-protesters,189.640803365244
re-evaluating,189.640803365244
gaza-bound,189.640803365244
al-murajaat,189.640803365244
anti-muslim,189.640803365244
us-sponsored,189.640803365244
us-proposed,189.640803365244
us-style,189.640803365244
peace-focused,189.640803365244
us-led,189.640803365244
much-needed,189.640803365244
abu-sittah,189.640803365244
houthi-claimed,189.640803365244
youth-led,189.640803365244
israel-bound,189.640803365244
us/israeli,181.81647729039676
plague,173.37841098045132
bulldoze,173.37841098045132
campus,173.37841098045132
hunger,173.37841098045132
squad,173.37841098045132
question,173.37841098045132
survey,173.37841098045132
flour,173.37841098045132
authorities,173.37841098045132
captured,173.37841098045132
applause,173.37841098045132
u,173.37841098045132
vicious,173.37841098045132
guilty,173.37841098045132
surprise,173.37841098045132
much,173.37841098045132
plausible,173.37841098045132
southern,173.37841098045132
found,173.37841098045132
building,173.37841098045132
suggest,173.37841098045132
outline,173.37841098045132
featuring,173.37841098045132
hundreds,173.37841098045132
occupied,173.37841098045132
study,173.37841098045132
institute,173.37841098045132
younis,173.37841098045132
suspicion,173.37841098045132
abuqamar,173.37841098045132
couple,173.37841098045132
shutting,173.37841098045132
coupled,173.37841098045132
influence,173.37841098045132
plausibly,173.37841098045132
gratitude,173.37841098045132
ground,173.37841098045132
hundred,173.37841098045132
uncovered,173.37841098045132
saturday,173.37841098045132
destruction,173.37841098045132
brought,173.37841098045132
torture,173.37841098045132
compound,173.37841098045132
underpin,173.37841098045132
court,173.37841098045132
refuge,173.37841098045132
subjected,173.37841098045132
multiple,173.37841098045132
vagueness,173.37841098045132
refute,173.37841098045132
supplying,173.37841098045132
four,173.37841098045132
damascus,173.37841098045132
suspected,173.37841098045132
unleashed,173.37841098045132
consulate,173.37841098045132
daughter,173.37841098045132
club,173.37841098045132
public,173.37841098045132
popular,173.37841098045132
hung,173.37841098045132
uttered,173.37841098045132
unbelievable,173.37841098045132
immune,173.37841098045132
supposed,173.37841098045132
underestimate,173.37841098045132
boundary,173.37841098045132
buffer,173.37841098045132
shrunk,173.37841098045132
hopeful,173.37841098045132
fluent,173.37841098045132
unesco,173.37841098045132
russian,173.37841098045132
issued,173.37841098045132
justice,173.37841098045132
sustainable,173.37841098045132
cuny,173.37841098045132
pulled,173.37841098045132
punch,173.37841098045132
hurt,173.37841098045132
confusion,173.37841098045132
inquiry,173.37841098045132
tucked,173.37841098045132
venue,173.37841098045132
must,173.37841098045132
rule,173.37841098045132
concluded,173.37841098045132
group,173.37841098045132
musara,173.37841098045132
countless,173.37841098045132
punk,173.37841098045132
turned,173.37841098045132
peaceful,173.37841098045132
uncovering,173.37841098045132
uk,173.37841098045132
fraught,173.37841098045132
funding,173.37841098045132
unrwa,173.37841098045132
unprecedented,173.37841098045132
produced,173.37841098045132
fuel,173.37841098045132
ammunition,173.37841098045132
cut,173.37841098045132
population,173.37841098045132
southernmost,173.37841098045132
mujahed,173.37841098045132
unrest,173.37841098045132
absurd,173.37841098045132
circulated,173.37841098045132
status,173.37841098045132
surveillance,173.37841098045132
successive,173.37841098045132
students,173.37841098045132
university,173.37841098045132
student,173.37841098045132
sources,173.37841098045132
pause,173.37841098045132
urge,173.37841098045132
eurovision,173.37841098045132
though,173.37841098045132
unfreeze,173.37841098045132
pound,173.37841098045132
round,173.37841098045132
trauma,173.37841098045132
supporter,173.37841098045132
rushed,173.37841098045132
required,173.37841098045132
minimum,173.37841098045132
consensus,173.37841098045132
unspeakable,173.37841098045132
burned,173.37841098045132
suspends,173.37841098045132
madbouly,173.37841098045132
pronounced,173.37841098045132
accuses,173.37841098045132
youth,173.37841098045132
feature,173.37841098045132
quite,173.37841098045132
causing,173.37841098045132
music,173.37841098045132
inclusion,173.37841098045132
kuwaiti,173.37841098045132
unlikely,173.37841098045132
continues,173.37841098045132
supply,173.37841098045132
sound,173.37841098045132
equality,173.37841098045132
true,173.37841098045132
unifil,173.37841098045132
gunfire,173.37841098045132
suheila,173.37841098045132
refusal,173.37841098045132
lustick,173.37841098045132
including,173.37841098045132
quickly,173.37841098045132
assault,173.37841098045132
barghouti,173.37841098045132
luther,173.37841098045132
bulldozed,173.37841098045132
housing,173.37841098045132
duration,173.37841098045132
undated,173.37841098045132
cousin,173.37841098045132
tulkarem,173.37841098045132
tribunal,173.37841098045132
conquering,173.37841098045132
kibbutz,173.37841098045132
nur,173.37841098045132
erupted,173.37841098045132
eu,173.37841098045132
upstart,173.37841098045132
columbia,173.37841098045132
south,173.37841098045132
podium,173.37841098045132
shouted,173.37841098045132
surrey,173.37841098045132
understand,173.37841098045132
reconstruction,173.37841098045132
eventual,173.37841098045132
evacuate,173.37841098045132
run,173.37841098045132
announced,173.37841098045132
return,173.37841098045132
religious,173.37841098045132
contentious,173.37841098045132
forum,173.37841098045132
human,173.37841098045132
consequence,173.37841098045132
conduct,173.37841098045132
disastrous,173.37841098045132
justifies,173.37841098045132
morehouse,173.37841098045132
expulsion,173.37841098045132
unfolds,173.37841098045132
abused,173.37841098045132
duty,173.37841098045132
tunnel,173.37841098045132
thousand,173.37841098045132
support,173.37841098045132
focus,173.37841098045132
belgium,173.37841098045132
brussels,173.37841098045132
thousands,173.37841098045132
destructive,173.37841098045132
pushed,173.37841098045132
authority,173.37841098045132
doubt,173.37841098045132
although,173.37841098045132
kushner,173.37841098045132
valuable,173.37841098045132
june,173.37841098045132
due,173.37841098045132
substantial,173.37841098045132
jouda,173.37841098045132
busy,173.37841098045132
would,173.37841098045132
powerful,173.37841098045132
repercussion,173.37841098045132
urgency,173.37841098045132
humiliating,173.37841098045132
abusive,173.37841098045132
assaulted,173.37841098045132
questioned,173.37841098045132
suspended,173.37841098045132
clutch,173.37841098045132
includes,173.37841098045132
urging,173.37841098045132
spurred,173.37841098045132
judaism,173.37841098045132
shoulder,173.37841098045132
secure,173.37841098045132
solution,173.37841098045132
lucky,173.37841098045132
louder,173.37841098045132
drum,173.37841098045132
pressured,173.37841098045132
guard,173.37841098045132
disrupted,173.37841098045132
humiliation,173.37841098045132
premature,173.37841098045132
mounting,173.37841098045132
khoudary,173.37841098045132
adequate,173.37841098045132
product,173.37841098045132
supreme,173.37841098045132
turmoil,173.37841098045132
uva,173.37841098045132
resulted,173.37841098045132
neighbouring,173.37841098045132
muslim,173.37841098045132
continuing,173.37841098045132
thursday,173.37841098045132
tour,173.37841098045132
urgent,173.37841098045132
issue,173.37841098045132
wound,173.37841098045132
courtyard,173.37841098045132
rebuilding,173.37841098045132
outlined,173.37841098045132
circumstance,173.37841098045132
journey,173.37841098045132
upbringing,173.37841098045132
neutral,173.37841098045132
questioning,173.37841098045132
success,173.37841098045132
counterattack,173.37841098045132
surge,173.37841098045132
tout,173.37841098045132
february,173.37841098045132
cause,173.37841098045132
shameful,173.37841098045132
tuesday,173.37841098045132
justify,173.37841098045132
guterres,173.37841098045132
meaningful,173.37841098045132
authoritarian,173.37841098045132
unity,173.37841098045132
neighbour,173.37841098045132
