Word,Index
jewish,1956
audience,1957
stand,1958
apologised,1959
inviting,1960
belfast,1961
rappers,1962
kneecap,1963
recently,1964
ireland,1965
outfits,1966
apparently,1967
flouted,1968
rules,1969
broadcaster,1970
tensions,1971
driven,1972
impacting,1973
arts,1974
entertainment,1975
sphere,1976
culture,1977
heal,1978
divides,1979
foment,1980
questions,1981
explore,1982
fits,1983
emotions,1984
running,1985
understandably,1986
artists,1987
believe,1988
dame,1989
vanessa,1990
redgrave,1991
almost,1992
renowned,1993
talents,1994
hardly,1995
surprising,1996
contains,1997
left-leaning,1998
voices,1999
we've,2000
resisted,2001
banned,2002
pavilion,2003
venice,2004
biennale,2005
eurovision,2006
song,2007
contest,2008
helen,2009
mirren,2010
boy,2011
amongst,2012
letter,2013
favour,2014
unifying,2015
singing,2016
competitions,2017
argued,2018
crucial,2019
bridge,2020
unite,2021
backgrounds,2022
talking,2023
broadly,2024
iqbal,2025
associate,2026
birmingham,2027
rep,2028
nuance,2029
destroyed,2030
polarisation,2031
forms,2032
concerning,2033
describing,2034
requirement,2035
attach,2036
metaphorical,2037
flags,2038
tribes,2039
represent,2040
truth,2041
baddiel,2042
tribalism,2043
bbc's,2044
writer,2045
space,2046
showbusiness,2047
feels,2048
voice,2049
cowers,2050
bit,2051
baroness,2052
warsi,2053
conservative,2054
deputy,2055
chairwoman,2056
co-host,2057
podcast,2058
muslims,2059
similarly,2060
excluded,2061
silenced,2062
government,2063
lee,2064
anderson's,2065
comments,2066
controlling,2067
london,2068
mayor,2069
actress,2070
tracy-ann,2071
oberman,2072
eastern,2073
who've,2074
worked,2075
advocacy,2076
geopolitics,2077
look,2078
seem,2079
suddenly,2080
educated,2081
university,2082
course,2083
complex,2084
60-second,2085
adds,2086
night,2087
horror,2088
unfolds,2089
grim,2090
milestones,2091
images,2092
beamed,2093
sparked,2094
murder,2095
rape,2096
trauma,2097
actor,2098
khalid,2099
abdalla,2100
plays,2101
dodi,2102
fayed,2103
crown,2104
honours,2105
fact,2106
grief,2107
immense,2108
legacies,2109
solution,2110
slaughter,2111
culturally,2112
use,2113
charged,2114
moral,2115
imperative,2116
consequences,2117
racist,2118
oberman's,2119
timely,2120
reimagining,2121
shakespeare's,2122
merchant,2123
attempt,2124
reclaim,2125
tropes,2126
stage,2127
anti-jewish,2128
hatred,2129
looks,2130
vocal,2131
campaigner,2132
often,2133
lone,2134
so-called,2135
progressive,2136
creatives,2137
personal,2138
guards,2139
patrol,2140
performs,2141
1936,2142
rapes,2143
industry,2144
risen,2145
that's,2146
history,2147
proven,2148
starts,2149
jews,2150
clearly,2151
breached,2152
inflamed,2153
unsafe,2154
right,2155
artist,2156
absolutely,2157
honoured,2158
somebody's,2159
different,2160
uses,2161
comedy,2162
everybody,2163
instance,2164
robustly,2165
supported,2166
express,2167
wide,2168
intimidation,2169
racism,2170
tolerated,2171
vigorous,2172
debate,2173
useful,2174
encroaching,2175
another's,2176
inciting,2177
enormous,2178
oppose,2179
massive,2180
disgust,2181
obviously,2182
understanding,2183
atrocity,2184
particular,2185
appalling,2186
thing,2187
motivating,2188
horrified,2189
describe,2190
vehicle,2191
activism,2192
art,2193
never,2194
operates,2195
vacuum,2196
1985,2197
spitting,2198
image,2199
broadcast,2200
satirical,2201
sale,2202
i've,2203
nice,2204
south,2205
african,2206
country's,2207
apartheid,2208
regime,2209
comedic,2210
uncontroversial,2211
2022,2212
baftas,2213
russia's,2214
full-scale,2215
invasion,2216
ukraine,2217
stars,2218
film,2219
benedict,2220
cumberbatch,2221
blue,2222
yellow,2223
badges,2224
projected,2225
side,2226
royal,2227
albert,2228
hall,2229
summer,2230
liverpool,2231
hosted,2232
behalf,2233
sun-filled,2234
joyful,2235
cultures,2236
geopolitical,2237
viewed,2238
binary,2239
anyway,2240
unjust,2241
prevailing,2242
narrative,2243
nobody,2244
tv,2245
screens,2246
otherwise,2247
picked,2248
lauded,2249
perhaps,2250
leaves,2251
representatives,2252
genuine,2253
rise,2254
heartbroken,2255
mutually,2256
exclusive,2257
freedom,2258
expression,2259
argues,2260
sacrosanct,2261
generally,2262
important,2263
age,2264
conversations,2265
discourse,2266
fed,2267
duty,2268
confront,2269
finding,2270
language,2271
row,2272
commons,2273
speaker,2274
lindsay,2275
hoyle,2276
picks,2277
motion,2278
demanding,2279
reassurances,2280
fate,2281
attending,2282
refusing,2283
confirm,2284
attend,2285
delegates,2286
understood,2287
attempted,2288
review,2289
completed,2290
gazan,2291
confirmed,2292
looters,2293
conducted,2294
professional,2295
expert,2296
updates,2297
disputed,2298
witnesses,2299
cases,2300
rest,2301
parts,2302
48,2303
telling,2304
depended,2305
agreeing,2306
demands,2307
expectations,2308
"30,410",2309
